time,open,high,low,close,EMA,Smoothing Line,EMA,Smoothing Line,Volume,Volume MA
2023-03-17T09:50:00-04:00,508.18,508.59,507.54,507.63,516.8555128469899,517.2334568196385,516.7444579110011,517.139618608622,225,478.6
2023-03-17T09:55:00-04:00,507.07,507.07,505.75,506.29,516.6282975169471,517.0392319417967,516.5068565948419,516.9364909129714,1259,650.2
2023-03-17T10:00:00-04:00,506.67,508.92,506.67,508.92,516.4625276778729,516.8491839430484,516.3344280358682,516.7379797558584,215,558.4
2023-03-17T10:05:00-04:00,508.6,509.24,508.53,508.53,516.2919356848004,516.659309019542,516.1570546714166,516.5398438523159,1266,684.4
2023-03-17T10:10:00-04:00,508.385,509.28,508.11,509.26,516.1407112614713,516.4757969976164,516.0003034288844,516.3486201283997,843,761.6
2023-03-17T10:15:00-04:00,509.07,509.31,508.55,508.68,515.9802658579988,516.3007475998181,515.8339328964098,516.1665151254813,1003,917.2
2023-03-17T10:20:00-04:00,509.2,509.21,508.77,508.85,515.8269268072892,516.1404734578866,515.6752071487641,516.0001852362658,259,717.2
2023-03-17T10:25:00-04:00,508.38,508.64,508.07,508.36,515.6663477361647,515.9812374695449,515.5089524408377,515.8350901172597,399,754
2023-03-17T10:30:00-04:00,508.99,508.99,506.65,506.65,515.4724477848492,515.8173398895547,515.3076126126368,515.6652017055037,1163,733.4
2023-03-17T10:35:00-04:00,506.17,507.18,506.05,507.18,515.2941155744223,515.6480207521449,515.1228941441678,515.4897198485603,440,652.8
2023-03-17T10:40:00-04:00,506.82,506.82,505.86,506.16,515.097682981424,515.47150417683,514.9191920045276,515.3067716701839,1604,773
2023-03-17T10:45:00-04:00,506.09,506.17,505.65,506.05,514.9031091538665,515.2867406461455,514.7176194589701,515.1152541322251,543,829.8
2023-03-17T10:50:00-04:00,506.43,506.85,506.43,506.58,514.7241175591597,515.0982946107445,514.5326735621753,514.9199983564927,594,868.8
2023-03-17T10:55:00-04:00,506.41,506.63,506.32,506.63,514.5500505148767,514.91381515675,514.3530673448531,514.7290893029359,151,666.4
2023-03-17T11:00:00-04:00,506.52,507.4,506.48,507.17,514.3913397511159,514.7332599920886,514.1898158142883,514.5424736369599,577,693.8
2023-03-17T11:05:00-04:00,507.33,507.83,506.67,507.56,514.2444292188338,514.5626092395707,514.0391381821454,514.3664628724835,606,494.2
2023-03-17T11:10:00-04:00,507.07,507.41,506.2,506.2,514.0714307410094,514.3962735569992,513.860975950733,514.1951341708361,1910,767.6
2023-03-17T11:15:00-04:00,506.56,507.78,506.56,506.98,513.918926854106,514.2352354159884,513.7045901336709,514.0295174851351,1280,904.8
2023-03-17T11:20:00-04:00,506.7,507.61,506.26,506.58,513.7611004701467,514.0774454070424,513.5426676306329,513.8674375422911,3262,1527
2023-03-17T11:25:00-04:00,506.19,506.95,505.55,506.14,513.5972058363801,513.9186186240953,513.3744251844821,513.7043594163299,1091,1629.8
2023-03-17T11:30:00-04:00,506.055,506.7,506.055,506.7,513.4488788291461,513.7595085461578,513.2227337030166,513.5410785205041,567,1622
2023-03-17T11:35:00-04:00,506.59,506.78,504.69,504.71,513.2609459511,513.5974115881759,513.0292624824936,513.3747358268563,358,1311.6
2023-03-17T11:40:00-04:00,504.81,504.92,502.4,503.26,513.0458718446247,513.4228005862797,512.8072337897096,513.195264558064,372,1130
2023-03-17T11:45:00-04:00,502.99,503.17,502.68,502.97,512.8291864286113,513.2364177779725,512.5836602944889,513.0034630908351,478,573.2
2023-03-17T11:50:00-04:00,503.04,503.13,502.36,502.36,512.6040426344475,513.0377851375861,512.3513043787051,512.7988389296797,456,446.2
2023-03-17T11:55:00-04:00,502.2,502.96,502.2,502.695,512.3909449433842,512.8261983604336,512.1318429155527,512.580660772187,351,403
2023-03-17T12:00:00-04:00,503.01,503.32,502.66,502.66,512.1816773101931,512.6103446322522,511.9165737583811,512.3581230273645,198,371
2023-03-17T12:05:00-04:00,502.92,503.99,502.69,503.99,512.0055122067481,512.402272704677,511.73642435478155,512.1439611403788,240,344.6
2023-03-17T12:10:00-04:00,504.02,504.08,503.71,503.71,511.827114094775,512.2018582379097,511.5540056194456,511.9380302053702,244,297.8
2023-03-17T12:15:00-04:00,503.55,504.95,503.34,504.31,511.66545572714546,512.0141408564493,511.3893691280946,511.74564315524805,857,378
2023-03-17T12:20:00-04:00,504.2,504.7,503.9,504.44,511.51006958247564,511.83796578426757,511.2314289206379,511.5655603562651,211,350
2023-03-17T12:25:00-04:00,504.59,505.17,504.59,504.82,511.3661971183364,511.6748697458962,511.085714626987,511.3993885299863,1617,633.8
2023-03-17T12:30:00-04:00,504.78,505.8,504.78,505.4,511.2378918039636,511.5213456653394,510.95649384001,511.2434024270319,219,629.6
2023-03-17T12:35:00-04:00,505.48,506.455,505.48,506.07,511.1267543458138,511.3812737155472,510.845437161828,511.10168873550845,530,686.8
2023-03-17T12:40:00-04:00,506.07,506.53,506.07,506.5,511.0272542523555,511.25363342058927,510.7466772263319,510.97315035515584,114,538.2
2023-03-17T12:45:00-04:00,506.64,506.93,506.29,506.76,510.9354853437027,511.1387165728346,510.65607092573345,510.858078756175,427,581.4
2023-03-17T12:50:00-04:00,507.05,507.08,506.09,506.09,510.8312813578166,511.0317334207307,510.5522965865122,510.75139514808006,402,338.4
2023-03-17T12:55:00-04:00,505.84,506.06,505.67,505.67,510.72028605979904,510.9282122718978,510.44133530045514,510.64836344016913,234,341.4
2023-03-17T13:00:00-04:00,505.58,505.62,504.91,504.91,510.59533367141626,510.82192813701823,510.3156231345357,510.5424006347106,165,268.4
2023-03-17T13:05:00-04:00,505.05,506.15,505.02,505.97,510.49586413009547,510.71565011256627,510.2168589723872,510.4364369839217,230,291.6
2023-03-17T13:10:00-04:00,505.82,505.94,505.21,505.89,510.396813288588,510.60791570154333,510.1185212684693,510.3289270524689,463,298.8
2023-03-17T13:15:00-04:00,505.85,505.94,504.7,505.18,510.2846237555001,510.49858418108,510.0062821487314,510.2197241649127,1067,431.8
2023-03-17T13:20:00-04:00,504.88,505.53,504.7,504.7,510.16452431989796,510.3874318330998,509.8856848271693,510.10859407025555,130,411
2023-03-17T13:25:00-04:00,504.54,504.58,504.17,504.58,510.04442702269586,510.27725050335573,509.76510108109727,509.9984896595679,154,408.8
2023-03-17T13:30:00-04:00,504.42,504.53,503.8,504.33,509.921536118982,510.1623849011331,509.6415760565269,509.8834330763958,2658,894.4
2023-03-17T13:35:00-04:00,504.17,504.82,503.68,504.13,509.7969869551329,510.042419634442,509.5163129643331,509.76299141556854,1710,1143.8
2023-03-17T13:40:00-04:00,504.2,504.31,503.1,503.31,509.65748185932364,509.9169912552067,509.3752603969619,509.63678706521466,1350,1200.4
2023-03-17T13:45:00-04:00,503.47,503.92,503.19,503.62,509.5276435397683,509.7896150991808,509.2444590243037,509.5085419046415,485,1271.4
2023-03-17T13:50:00-04:00,503.56,503.6,503.35,503.35,509.39479099052596,509.65968789274683,509.1104940464786,509.3776204977178,216,1283.8
2023-03-17T13:55:00-04:00,503.24,503.66,503.08,503.66,509.27146215202004,509.52967309935445,508.9866191817859,509.2466291227696,441,840.4
2023-03-17T14:00:00-04:00,503.71,503.95,503.43,503.61,509.1497102777831,509.4002177638845,508.8644232912908,509.1162511881612,423,583
2023-03-17T14:05:00-04:00,503.75,503.92,503.1,503.24,509.02261973417484,509.27324533885474,508.73659548921603,508.988518206612,324,377.8
2023-03-17T14:10:00-04:00,503.02,503.02,502.2,502.2,508.87589672913884,509.1428959767289,508.5880365008247,508.85723370191624,342,349.2
2023-03-17T14:15:00-04:00,502.03,502.98,501.84,502.98,508.74910325109283,509.01375842884215,508.46058112580596,508.72725111778175,332,372.4
2023-03-17T14:20:00-04:00,503.04,503.05,502.52,502.54,508.61557414891877,508.88258082822193,508.32602246385585,508.5951317741957,625,409.2
2023-03-17T14:25:00-04:00,502.68,502.68,502,502,508.47330373711407,508.7472995200881,508.18224922604094,508.4586969611457,1632,651
2023-03-17T14:30:00-04:00,501.92,502.53,501.77,502.41,508.3429101083589,508.611357594925,508.0510617436309,508.3215902120287,681,722.4
2023-03-17T14:35:00-04:00,502.67,502.81,501.31,501.31,508.19166472968453,508.47451119503404,507.897855794912,508.1835540708462,712,796.4
2023-03-17T14:40:00-04:00,501.34,502.27,501.34,502.27,508.06431710108916,508.3375539650333,507.7699499813913,508.0454278419632,196,769.2
2023-03-17T14:45:00-04:00,502.17,502.17,501.38,501.46,507.92228877633454,508.1988968905165,507.6265420272687,507.90553175464584,548,753.8
2023-03-17T14:50:00-04:00,501.42,502.24,501.385,502.24,507.80008901770367,508.0642539466344,507.5041206175581,507.7699060329493,136,454.6
2023-03-17T14:55:00-04:00,502.81,502.81,502.25,502.64,507.689119361409,507.93349579724446,507.3935724217045,507.638408168564,124,343.2
2023-03-17T15:00:00-04:00,502.75,502.75,502.15,502.52,507.5779555041744,507.81075395214236,507.2828094121203,507.5153988920056,106,222
2023-03-17T15:05:00-04:00,502.53,502.68,502.04,502.14,507.4610102245147,507.69009257682757,507.16592738002663,507.39459437173275,375,257.8
2023-03-17T15:10:00-04:00,502.39,502.9,502.39,502.52,507.35475194011656,507.5765852095839,507.06033812138963,507.2813535905569,886,325.4
2023-03-17T15:15:00-04:00,502.35,503.57,502.09,502.68,507.2542196403291,507.46741133410904,506.9607849822671,507.1726864634987,851,468.4
2023-03-17T15:20:00-04:00,502.82,503.56,502.82,503.56,507.1747740566661,507.36454227316045,506.8834944144883,507.0706708620554,916,626.8
2023-03-17T15:25:00-04:00,503.61,504.67,503.61,504.44,507.1159617113614,507.2721435145979,506.8279604505227,506.9797010697359,413,688.2
2023-03-17T15:30:00-04:00,504.29,504.32,503.46,504.31,507.0556184487515,507.1910651594452,506.7707340766472,506.90066240906,418,696.8
2023-03-17T15:35:00-04:00,504.36,504.8,504.28,504.55,507.0017341810364,507.1204616076291,506.7202628476325,506.83264735430856,410,601.6
2023-03-17T15:40:00-04:00,504.94,505.57,504.8,505.44,506.9681484997238,507.0632473795081,506.6911659647318,506.77872355080154,491,529.6
2023-03-17T15:45:00-04:00,505.43,505.43,504.8,505.2,506.930123800805,507.0143173283359,506.6572758291697,506.73347983373776,719,490.2
2023-03-17T15:50:00-04:00,505.23,507.5,505.23,507.5,506.94237920293824,506.9796008266512,506.676428651234,506.7031734738801,2439,895.4
2023-03-17T15:55:00-04:00,507.57,507.58,505.91,506.385,506.9303925534127,506.9545556475835,506.66980527279685,506.68298771311004,4873,1786.4
2023-03-20T09:30:00-04:00,507.42,508.19,505.8,505.8,506.906083036135,506.93542541860313,506.65003697114236,506.6689425378119,283,1761
2023-03-20T09:35:00-04:00,503.45,504.75,503.35,504.11,506.84595221815357,506.9109861622892,506.59230885816186,506.64917111649794,727,1808.2
2023-03-20T09:40:00-04:00,504.87,505.59,504.46,504.93,506.80474894464487,506.8859111910571,506.5545291113855,506.6286217729411,205,1705.4
2023-03-20T09:45:00-04:00,504.93,505.16,503.6,504.93,506.7644317630396,506.8503217030773,506.51760799521765,506.5968576417378,555,1328.6
2023-03-20T09:50:00-04:00,505.49,505.62,504.88,505.2,506.7307880692108,506.810400806237,506.4876623589627,506.560429058971,700,494
2023-03-20T09:55:00-04:00,504.92,505.89,504.92,505.72,506.7090506913783,506.77099433728563,506.4702154871681,506.5244647621762,143,466
2023-03-20T10:00:00-04:00,506.36,506.37,505.09,505.09,506.67423239694006,506.736650373043,506.43884695336885,506.4937723812176,236,367.8
2023-03-20T10:05:00-04:00,504.89,505.41,504.79,504.79,506.63371127012414,506.70244283813884,506.4013731589741,506.4631411907353,15,329.8
2023-03-20T10:10:00-04:00,504.36,504.66,503.87,503.87,506.57427661915375,506.6644118093617,506.3438419508156,506.42838798185494,724,363.6
2023-03-20T10:15:00-04:00,503.73,505.16,503.68,505.05,506.54149647680634,506.62655349088084,506.31443645193343,506.39374280044905,322,288
2023-03-20T10:20:00-04:00,504.48,504.6,504.07,504.6,506.4997438644019,506.5846921254855,506.27547198711676,506.3547941004388,88,277
2023-03-20T10:25:00-04:00,504.53,504.79,504.11,504.12,506.4485665769954,506.53955896149665,506.22648398740955,506.3123215072469,820,393.8
2023-03-20T10:30:00-04:00,504.06,504.38,503.42,504.03,506.39655439254386,506.4921275859806,506.1765638967866,506.2673596548094,1076,606
2023-03-20T10:35:00-04:00,503.99,504.42,503.15,504.27,506.35082204001606,506.4474366701531,506.13323289913234,506.22523784447276,434,548
2023-03-20T10:40:00-04:00,504.51,506.18,504.27,505.535,506.33327748001574,506.405792870795,506.11963669687935,506.1862778934619,514,586.4
2023-03-20T10:45:00-04:00,505.66,507.17,505.58,506.87,506.34481989980037,506.3748080778747,506.13669040831394,506.15852157770144,490,666.8
2023-03-20T10:50:00-04:00,506.78,507.5,506.78,507.44,506.3683721600197,506.35876919447946,506.16631108085227,506.1464869963899,88,520.4
2023-03-20T10:55:00-04:00,506.72,507.83,506.64,507.06,506.3832458770085,506.3561074913724,506.1866221926511,506.1484986555628,638,432.8
2023-03-20T11:00:00-04:00,507.52,507.99,507.46,507.49,506.4070470409438,506.3673524915579,506.2162444155454,506.1651009588454,319,409.8
2023-03-20T11:05:00-04:00,507.91,507.94,507.47,507.5,506.4305514056547,506.3868072766857,506.24542067882845,506.1902577552352,392,385.4
2023-03-20T11:10:00-04:00,506.99,506.99,506.32,506.35,506.42881911736106,506.4036071201978,506.2477974815823,506.21247916988887,269,341.2
2023-03-20T11:15:00-04:00,506.7,506.8,506.68,506.68,506.43422085677264,506.41677685954846,506.2576202660918,506.23074100693685,34,330.4
2023-03-20T11:20:00-04:00,506.72,506.93,506.46,506.46,506.4347752469496,506.4270827335366,506.26221980549883,506.24586052950633,273,257.4
2023-03-20T11:25:00-04:00,506.65,507.27,506.45,507.15,506.45015642443457,506.43570461023484,506.28239662810114,506.2590909720175,575,308.6
2023-03-20T11:30:00-04:00,506.79,506.79,506.79,506.79,506.45746488842525,506.4410873067889,506.2939330683716,506.26879344992614,1,230.4
2023-03-20T11:35:00-04:00,506.14,506.48,506,506.48,506.4579495144806,506.4469133862129,506.29816186227225,506.27886632606413,343,245.2
2023-03-20T11:40:00-04:00,506.95,507.65,506.77,507.36,506.47734844965305,506.45553890478897,506.3222945472206,506.2918011822899,1177,473.8
2023-03-20T11:45:00-04:00,507.57,507.57,506.39,506.39,506.4754699883702,506.46367785307314,506.32383330751105,506.30412388269235,229,465
2023-03-20T11:50:00-04:00,506.7,506.93,505.88,506.16,506.468685687545,506.46738370569517,506.3201098232494,506.311666521722,1610,672
2023-03-20T11:55:00-04:00,506.32,506.54,505.93,506.39,506.46699352222146,506.4692894324544,506.3216982363574,506.3172195553191,178,707.4
2023-03-20T12:00:00-04:00,505.405,505.68,505.405,505.68,506.4500689303457,506.4677133156274,506.3071141855311,506.31901001997085,159,670.6
2023-03-20T12:05:00-04:00,505.22,505.22,505.16,505.16,506.42232551248884,506.45670872819454,506.2810434085872,506.31075979224414,30,441.2
2023-03-20T12:10:00-04:00,504.46,504.46,503.81,504.18,506.37410345845683,506.4364354222119,506.2332924220284,506.2926516151477,506,496.6
2023-03-20T12:15:00-04:00,504.51,505.82,504.51,505.82,506.36218725504915,506.41513573571274,506.2238994124368,506.27340953298517,31,180.8
2023-03-20T12:20:00-04:00,505.87,506.39,505.87,506.37,506.3623552710696,506.3942080854823,506.227219880336,506.25451386178094,319,209
2023-03-20T12:25:00-04:00,506.22,506.56,506.1,506.56,506.3666056953477,506.3775154384827,506.23478306487385,506.2400476376494,112,199.6
2023-03-20T12:30:00-04:00,506.97,507.67,506.97,507.67,506.39463568039395,506.37197747206375,506.26740163158127,506.2373192822482,88,211.2
2023-03-20T12:35:00-04:00,507.49,507.61,507.4,507.61,506.4207725474823,506.3813112898689,506.2979152308635,506.2502438440153,27,115.4
2023-03-20T12:40:00-04:00,507.38,507.86,507.3,507.63,506.44677743893425,506.39822932664595,506.3281898847075,506.2711019384695,160,141.2
2023-03-20T12:45:00-04:00,507.71,508.16,507.71,507.92,506.4784596445486,506.42145020134166,506.3643673873278,506.29853143986776,278,133
2023-03-20T12:50:00-04:00,507.92,508.27,507.9,508.19,506.51526696402067,506.45118245507626,506.40585903761576,506.33274663441614,205,151.6
2023-03-20T12:55:00-04:00,508.2,508.76,508.2,508.34,506.5545085346869,506.48315702593493,506.44981678676083,506.36922966545205,232,180.4
2023-03-20T13:00:00-04:00,508.18,508.6,507.91,508.6,506.5984975984571,506.5187020361298,506.49868458706175,506.40938353669173,1652,505.4
2023-03-20T13:05:00-04:00,508.5,508.84,508.2,508.4,506.63723958558705,506.55679446546037,506.54189630099216,506.45212481994866,917,656.8
2023-03-20T13:10:00-04:00,508.62,508.95,508.21,508.21,506.6710623901981,506.59531501459026,506.5798077486969,506.49521289222247,1724,946
2023-03-20T13:15:00-04:00,507.98,508.18,507.59,507.745,506.6941578226669,506.6310931863195,506.60628939077196,506.5352989628538,392,983.4
2023-03-20T13:20:00-04:00,507.64,508.2,507.64,508.1,506.72439098777085,506.6650696769363,506.6402373591635,506.57338307733426,105,958
2023-03-20T13:25:00-04:00,508.13,508.13,507.77,507.89,506.7494578482489,506.69526172689467,506.6686410555462,506.60737437103114,454,718.4
2023-03-20T13:30:00-04:00,508.01,508.12,507.65,507.65,506.768824346136,506.7215786790045,506.6909446679201,506.6371840444167,26,540.2
2023-03-20T13:35:00-04:00,507.62,507.62,506.02,506.33,506.7593872634234,506.73924365364957,506.6827413800128,506.65777077068,362,267.8
2023-03-20T13:40:00-04:00,506.49,507.64,506.49,507.62,506.77789506421,506.75599110195816,506.7040427122853,506.6773214349826,626,314.6
2023-03-20T13:45:00-04:00,507.58,507.58,507.16,507.16,506.7861123746571,506.7683353793353,506.71440537791517,506.69215503873295,100,313.6
2023-03-20T13:50:00-04:00,506.98,506.98,506.75,506.86,506.7877013558473,506.77598408085504,506.71771434659894,506.70196969694354,36,230
2023-03-20T13:55:00-04:00,506.53,506.83,506.53,506.7,506.7858153051839,506.7793822726646,506.7173117478126,506.70724311292196,23,229.4
2023-03-20T14:00:00-04:00,506.85,506.85,506.33,506.33,506.77601282550256,506.78270738508047,506.70850920808954,506.71239667853735,16,160.2
2023-03-20T14:05:00-04:00,506.255,506.255,505.76,505.76,506.75416308731974,506.7779609897025,506.68695218063294,506.7089785722069,114,57.8
2023-03-20T14:10:00-04:00,505.92,506.52,505.92,505.95,506.7368692574849,506.768112366268,506.67020326743676,506.7001381501112,94,56.6
2023-03-20T14:15:00-04:00,505.76,506.77,505.76,506.77,506.73758174657127,506.7580884444128,506.67247137499504,506.6910895557904,156,80.6
2023-03-20T14:20:00-04:00,507.21,507.9,507.21,507.9,506.7625799885805,506.7534413810921,506.7003697528361,506.6877011567951,2,76.4
2023-03-20T14:25:00-04:00,508.08,508.08,507.5,507.73,506.7833847200089,506.7549157599934,506.7237704402716,506.6907534032315,349,143
2023-03-20T14:30:00-04:00,507.14,507.17,506.36,507.17,506.7916990271055,506.76242294795054,506.73391202117455,506.70014537133983,469,214
2023-03-20T14:35:00-04:00,506.97,507.39,506.83,507.39,506.8045657146946,506.77596223939247,506.7488231116024,506.71586934017296,136,222.4
2023-03-20T14:40:00-04:00,506.9,507.43,506.74,507.27,506.8145750541635,506.7913609009109,506.7606680408842,506.73350867335085,43,199.8
2023-03-20T14:45:00-04:00,507.36,508.16,507.36,508.02,506.8404981712783,506.80694453745053,506.7892892217732,506.75129256713825,401,279.6
2023-03-20T14:50:00-04:00,508,508.22,507.78,507.78,506.8607025116809,506.8224080957849,506.8118053758238,506.76889955424866,566,323
2023-03-20T14:55:00-04:00,507.84,508.01,507.67,507.85,506.8819777264835,506.84046383566044,506.8354007081914,506.7891972916521,208,270.8
2023-03-20T15:00:00-04:00,507.55,507.67,507.37,507.37,506.89247282913976,506.85804525854957,506.84755069209615,506.80894280775084,160,275.6
2023-03-20T15:05:00-04:00,507.47,507.74,507.39,507.56,506.906828252169,506.87649589815067,506.8637427218212,506.82955774393815,543,375.6
2023-03-20T15:10:00-04:00,507.23,507.97,507.17,507.97,506.9296921607245,506.8943346960399,506.88888493268894,506.84947688612135,271,349.6
2023-03-20T15:15:00-04:00,508.21,508.21,507.51,507.95,506.95163426479496,506.91252104666273,506.91300118421873,506.8697160478003,425,321.4
2023-03-20T15:20:00-04:00,507.88,508.13,507.55,508.04,506.97503997953055,506.93113349727207,506.9386147936683,506.89035886489575,671,414
2023-03-20T15:25:00-04:00,508.12,508.6,508.12,508.53,507.00847997997073,506.95433492743825,506.9747826392668,506.9158052543298,828,547.6
2023-03-20T15:30:00-04:00,508.63,509.57,508.63,509.57,507.0635664320144,506.9856825634073,507.03376485201073,506.9498096803677,833,605.6
2023-03-20T15:35:00-04:00,509.67,509.81,509.37,509.56,507.1172531754119,507.0231947663448,507.0911792871923,506.9902685512684,785,708.4
2023-03-20T15:40:00-04:00,509.57,510.37,509.57,510.37,507.1872047200267,507.0703088573911,507.1656979397561,507.04080790237583,651,753.6
2023-03-20T15:45:00-04:00,510.37,511.19,510.26,511.17,507.272856231424,507.1298721077698,507.2567048047617,507.1044259045946,1656,950.6
2023-03-20T15:50:00-04:00,510.84,511.3,510.55,510.95,507.3519345920385,507.1985630301833,507.3406433319262,507.17759804312647,1486,1082.2
2023-03-20T15:55:00-04:00,511.2,511.2,509.95,510.12,507.41146288038175,507.2681423198568,507.40381052892786,507.25160717850986,2538,1423.2
2023-03-21T09:30:00-04:00,514.11,518.05,514.11,516.52,507.6073453990832,507.36616076459114,507.61099665327043,507.35557065172554,169,1300
2023-03-21T09:35:00-04:00,514.54,514.64,513.25,513.96,507.74396162705995,507.47751214599776,507.75529218387794,507.47348950054993,269,1223.6
2023-03-21T09:40:00-04:00,514.23,514.8,514.2,514.2,507.8828011619619,507.59950113210533,507.90176281606256,507.60250110281015,87,909.8
2023-03-21T09:45:00-04:00,514.28,515.87,514.28,515.87,508.0545688789089,507.7400279894794,508.0828591156975,507.7509442595644,496,711.8
2023-03-21T09:50:00-04:00,515.29,516.62,515.29,516.62,508.23877169871736,507.9054897531465,508.27688504488617,507.92555916275603,306,265.4
2023-03-21T09:55:00-04:00,517.28,518.35,517.28,518.35,508.4562174686374,508.0752641670573,508.50581947568423,508.10452372723876,164,264.4
2023-03-21T10:00:00-04:00,518.62,519.35,518.01,518.01,508.6616751574839,508.25880687314213,508.7218235785096,508.29783000616516,192,249
2023-03-21T10:05:00-04:00,518.14,519.44,517.96,519.44,508.893467089581,508.460940058666,508.9654184971798,508.51056114238855,204,272.4
2023-03-21T10:10:00-04:00,519.53,520.27,519.39,519.39,509.11919898012763,508.67386607890967,509.2023408040621,508.7344574800615,185,210.2
2023-03-21T10:15:00-04:00,518.39,519.1,518.38,518.97,509.3310441633507,508.89232057183636,509.42433305851523,508.9639470827873,466,242.2
2023-03-21T10:20:00-04:00,518.82,519.39,518.79,519.08,509.5406991275797,509.1092169036248,509.6437800344581,509.1915391945421,169,243.2
2023-03-21T10:25:00-04:00,519.3,521,519.26,520.73,509.78132925386836,509.3331477229017,509.8957395791295,509.42632239466604,887,382.2
2023-03-21T10:30:00-04:00,520.63,521.73,520.47,521.28,510.02861249572067,509.5601768041296,510.15447277051294,509.66413324933274,670,475.4
2023-03-21T10:35:00-04:00,520.69,520.94,520.46,520.82,510.2606853452751,509.7884740771591,510.39687111663767,509.9030393118478,330,504.4
2023-03-21T10:40:00-04:00,520.9,521.16,519.92,520.4,510.478735122796,510.0180122690482,510.6242149548959,510.14301569112394,449,501
2023-03-21T10:45:00-04:00,520.57,520.95,520.57,520.95,510.7039236147789,510.25065716648805,510.85889188773916,510.38603806178014,273,521.8
2023-03-21T10:50:00-04:00,521,521.47,520.8,521.05,510.92641988112774,510.4796752919398,511.0905079811996,510.6249917421942,391,422.6
2023-03-21T10:55:00-04:00,521.37,521.65,521.37,521.44,511.1525183783078,510.7044564684573,511.3257237088996,510.8592419298715,181,324.8
2023-03-21T11:00:00-04:00,521.03,521.03,521,521,511.36429217662374,510.92517783472704,511.54559362460645,511.08898643146523,696,398
2023-03-21T11:05:00-04:00,521.2,521.42,520.62,520.62,511.56333965669637,511.1420987415071,511.7518301331381,511.3145094671137,391,386.4
2023-03-21T11:10:00-04:00,520.58,521,520.58,520.91,511.7643431049395,511.35418263953926,511.959970357385,511.53472516104284,38,339.4
2023-03-21T11:15:00-04:00,521.75,522.07,521.55,522.07,511.98597013494077,511.56609269030184,512.1897437583535,511.7545723164736,118,284.8
2023-03-21T11:20:00-04:00,521.6,522.04,521.57,522.04,512.2021858309636,511.77602618083273,512.413613218391,511.9721502183719,94,267.4
2023-03-21T11:25:00-04:00,522.25,522.25,521.75,521.91,512.4109560281471,511.98535895113747,512.6294401907003,512.1889195315907,110,150.2
2023-03-21T11:30:00-04:00,521.84,522.28,521.78,522.02,512.6176021350686,512.1962114468118,512.842862004548,512.4071259058727,264,124.8
2023-03-21T11:35:00-04:00,522.03,522.03,521.48,521.48,512.808191336465,512.404981093117,513.0391605953538,512.6229639534665,583,233.8
2023-03-21T11:40:00-04:00,521.54,521.88,521.27,521.84,513.0024237808422,512.6082718222973,513.2391796727321,512.8328511363422,2324,675
2023-03-21T11:45:00-04:00,521.67,521.67,520.62,520.95,513.1733393984584,512.8025025357963,513.414425589261,513.0330136105162,258,707.8
2023-03-21T11:50:00-04:00,521.33,521.4,520.59,520.59,513.332837475911,512.9868788253491,513.5775068258687,513.2226269375499,379,761.6
2023-03-21T11:55:00-04:00,520.73,520.79,520.5,520.5,513.4869700033107,513.1607523989975,513.7348362161898,513.4010217798783,106,730
2023-03-21T12:00:00-04:00,520.66,520.67,520.23,520.27,513.6328416161427,513.325682454933,513.8833626658219,513.5698621939719,852,783.8
2023-03-21T12:05:00-04:00,520.26,520.67,520.24,520.67,513.7841783555805,513.4820333698807,514.0376044234168,513.7295471441088,397,398.4
2023-03-21T12:10:00-04:00,520.86,521.63,520.86,521.63,513.9529057027723,513.6379466307435,514.2101588683391,513.8886937999245,245,395.8
2023-03-21T12:15:00-04:00,521.28,521.5,520.875,520.875,514.1017679457235,513.791732724706,514.3616325304223,514.0455189408352,7,321.4
2023-03-21T12:20:00-04:00,521.05,521.27,520.945,521.14,514.2531277748477,513.9449642790134,514.515686336549,514.201688964907,145,329.2
2023-03-21T12:25:00-04:00,521.11,521.41,521.04,521.41,514.4070390054961,514.0998037568841,514.6723752834456,514.3594914884318,57,170.2
2023-03-21T12:30:00-04:00,521.59,521.59,521.35,521.35,514.5563499946253,514.2542380846932,514.8241394815491,514.5167985000583,173,125.4
2023-03-21T12:35:00-04:00,521.21,521.55,520.89,520.89,514.6925575216226,514.4021684484632,514.9619999478775,514.667166715966,63,89
2023-03-21T12:40:00-04:00,520.79,520.79,520.77,520.77,514.8232552093297,514.5464659011843,515.0939999490621,514.813640199694,24,92.4
2023-03-21T12:45:00-04:00,520.68,520.86,520.68,520.86,514.9530776779462,514.686455881804,515.2250454047652,514.955512013337,209,105.2
2023-03-21T12:50:00-04:00,520.89,521.33,520.89,520.92,515.081398588098,514.8213277983243,515.3544761910205,515.0919321948521,60,105.8
2023-03-21T12:55:00-04:00,521.09,521.21,520.68,520.7,515.2022287259883,514.9505035445969,515.4759653684973,515.2222973722418,53,81.8
2023-03-21T13:00:00-04:00,520.76,520.86,520.53,520.79,515.3223958501607,515.0764712103046,515.5967388828496,515.3492451592363,477,164.6
2023-03-21T13:05:00-04:00,520.84,521.01,520.56,520.78,515.43976368134,515.1997729047065,515.7145402718758,515.473353223799,60,171.8
2023-03-21T13:10:00-04:00,520.78,521.27,520.78,521.04,515.5601988709885,515.321197143315,515.835573447515,515.595458832349,236,177.2
2023-03-21T13:15:00-04:00,521.095,521.095,520.7,520.7,515.6707322286017,515.4390638714157,515.9461285964351,515.7137893134319,180,201.2
