time,open,high,low,close,Volume,Volume MA
2015-11-04T09:30:00-05:00,173.32,173.525,169.39,170.12,508288,589429.8
2015-11-05T09:30:00-05:00,170.58,173.18,169.5001,172.53,440145,583527.6
2015-11-06T09:30:00-05:00,172.04,173.21,170.34,172.64,343061,509534.4
2015-11-09T09:30:00-05:00,172.27,172.27,169.602,171.56,409423,469178
2015-11-10T09:30:00-05:00,170.98,174.1,170.78,174.08,370605,414304.4
2015-11-11T09:30:00-05:00,174.28,174.67,170.51,170.69,573189,427284.6
2015-11-12T09:30:00-05:00,170.23,171.485,169.24,169.36,624658,464187.2
2015-11-13T09:30:00-05:00,167.89,168,151.52,155.2,3011511,997877.2
2015-11-16T09:30:00-05:00,154.34,160.42,154.2,159.48,1664495,1248891.6
2015-11-17T09:30:00-05:00,160.59,163.58,160.01,162.7,789856,1332741.8
2015-11-18T09:30:00-05:00,163.74,165.27,160.6201,164.99,547883,1327680.6
2015-11-19T09:30:00-05:00,165.24,165.75,163.25,164.5,536731,1310095.2
2015-11-20T09:30:00-05:00,165,170.54,164.462,170.51,788092,865411.4
2015-11-23T09:30:00-05:00,170.77,173,169.575,170.84,727061,677924.6
2015-11-24T09:30:00-05:00,169.78,172.19,169.37,170.83,646508,649255
2015-11-25T09:30:00-05:00,170.01,171.01,169.17,170.11,710692,681816.8
2015-11-27T09:30:00-05:00,170.59,171.84,169.88,170.98,353395,645149.6
2015-11-30T09:30:00-05:00,173.01,174.49,165.84,167,1823511,852233.4
2015-12-01T09:30:00-05:00,167.82,168.95,163.78,165.83,1111290,929079.2
2015-12-02T09:30:00-05:00,165.83,166.2,162.583,163.52,1224473,1044672.2
2015-12-03T09:30:00-05:00,164.41,165.36,161,163.19,2097385,1322010.8
2015-12-04T09:30:00-05:00,174.5,185.73,173.87,184.08,5251611,2301654
2015-12-07T09:30:00-05:00,184.64,186.27,183.2178,184.24,1615776,2260107
2015-12-08T09:30:00-05:00,182.25,185.49,181.95,185.08,875984,2213045.8
2015-12-09T09:30:00-05:00,184.56,186.65,183.67,184.06,785753,2125301.8
2015-12-10T09:30:00-05:00,183.61,185.81,182.93,183.11,843438,1874512.4
2015-12-11T09:30:00-05:00,179.69,183.79,179.01,182.47,709387,966067.6
2015-12-14T09:30:00-05:00,183.05,187.215,183.05,185.54,1078620,858636.4
2015-12-15T09:30:00-05:00,186.18,187.4699,184.46,185.42,853862,854212
2015-12-16T09:30:00-05:00,185.43,188,185.43,187.27,793336,855728.6
2015-12-17T09:30:00-05:00,188,188.48,184.7601,185.43,778326,842706.2
2015-12-18T09:30:00-05:00,184.95,185.67,184.03,184.94,2640749,1228978.6
2015-12-21T09:30:00-05:00,186.46,187.295,184.82,186.49,804107,1174076
2015-12-22T09:30:00-05:00,187.06,187.19,184.94,186.12,574288,1118161.2
2015-12-23T09:30:00-05:00,186.84,186.84,184.78,186.27,391073,1037708.6
2015-12-24T09:30:00-05:00,185.93,186.7,184.53,184.93,253117,932666.8
2015-12-28T09:30:00-05:00,184.73,186.32,183.94,184.77,510566,506630.2
2015-12-29T09:30:00-05:00,186.29,187.69,185.02,185.31,458074,437423.6
2015-12-30T09:30:00-05:00,185.61,186.25,184.7,185.61,357854,394136.8
2015-12-31T09:30:00-05:00,184.61,185.99,183.83,185,633765,442675.2
2016-01-04T09:30:00-05:00,182.67,184.6,180.455,181.81,1196625,631376.8
2016-01-05T09:30:00-05:00,182.57,183.88,180.73,182.67,567952,642854
2016-01-06T09:30:00-05:00,180.39,183.27,179.13,183.21,870706,725380.4
2016-01-07T09:30:00-05:00,179.8,186.49,179.8,182.98,1034469,860703.4
2016-01-08T09:30:00-05:00,184.8,184.8,181.65,182.17,847551,903460.6
2016-01-11T09:30:00-05:00,182.64,183.93,179.86,182,560657,776267
2016-01-12T09:30:00-05:00,182.81,185.98,182.75,185.62,675419,797760.4
2016-01-13T09:30:00-05:00,186,186,178.5,179.09,877918,799202.8
2016-01-14T09:30:00-05:00,179.09,180.37,173.86,177.88,1606655,913640
2016-01-15T09:30:00-05:00,173.2,174.49,168.4,170.45,1658360,1075801.8
2016-01-19T09:30:00-05:00,171.98,177.95,170.39,175.31,1041246,1171919.6
2016-01-20T09:30:00-05:00,173.3,175.96,168.53,174.26,1557148,1348265.4
2016-01-21T09:30:00-05:00,174.5,180.58,173.1,176.5,1213337,1415349.2
2016-01-22T09:30:00-05:00,177.95,180.16,175.55,179.73,1041381,1302294.4
2016-01-25T09:30:00-05:00,178.5,179.785,175.25,175.66,873665,1145355.4
2016-01-26T09:30:00-05:00,176.58,179.95,175.67,179.13,815474,1100201
2016-01-27T09:30:00-05:00,178.83,179.56,172.9,173.93,812806,951332.6
2016-01-28T09:30:00-05:00,175.83,175.84,171.29,174.34,763730,861411.2
2016-01-29T09:30:00-05:00,175.34,181.3,174.88,181.17,1054480,864031
2016-02-01T09:30:00-05:00,179.92,182.01,177.76,180.57,748074,838912.8
2016-02-02T09:30:00-05:00,179.74,180.7219,176.46,177.03,650474,805912.8
2016-02-03T09:30:00-05:00,180.5,181.425,171.25,173.46,1069201,857191.8
2016-02-04T09:30:00-05:00,173.55,173.55,167.5,168.88,1295530,963551.8
2016-02-05T09:30:00-05:00,168.75,169.4817,155.811,159.71,2367486,1226153
2016-02-08T09:30:00-05:00,156.76,156.8459,152.75,155.34,1885527,1453643.6
2016-02-09T09:30:00-05:00,152,155.91,148.6,151.98,1785503,1680649.4
2016-02-10T09:30:00-05:00,152.79,156.12,151.8301,153.84,1439537,1754716.6
2016-02-11T09:30:00-05:00,152.54,154.66,150.1,153.31,1200733,1735757.2
2016-02-12T09:30:00-05:00,156.24,158.64,154.285,158.49,1066781,1475616.2
2016-02-16T09:30:00-05:00,160.61,161.89,157.6,159.02,971400,1292790.8
2016-02-17T09:30:00-05:00,160.51,162.89,158.16,158.92,1443793,1224448.8
2016-02-18T09:30:00-05:00,155.33,155.95,147.25,154.55,3673523,1671246
2016-02-19T09:30:00-05:00,153.16,153.385,146.77,150.07,2825554,1996210.2
2016-02-22T09:30:00-05:00,151,156.87,150.43,156.27,1571990,2097252
2016-02-23T09:30:00-05:00,156.63,161.46,156.3,159.17,1924192,2287810.4
2016-02-24T09:30:00-05:00,156.52,161.23,156,160.75,1247979,2248647.6
2016-02-25T09:30:00-05:00,161.52,164.27,160.875,164.25,1408134,1795569.8
2016-02-26T09:30:00-05:00,165.57,166.97,162.54,164.75,1205134,1471485.8
2016-02-29T09:30:00-05:00,165,168.5,164,165.19,1183070,1393701.8
2016-03-01T09:30:00-05:00,165.86,168.65,164.2,168.41,1053590,1219581.4
2016-03-02T09:30:00-05:00,168.21,168.86,165.71,168.32,776315,1125248.6
2016-03-03T09:30:00-05:00,167.41,171.1906,166,169.38,1124432,1068508.2
2016-03-04T09:30:00-05:00,169.96,170.05,167.58,168.97,628748,953231
2016-03-07T09:30:00-05:00,168.57,168.89,163.05,164.64,1238029,964222.8
2016-03-08T09:30:00-05:00,164.34,165.48,162.47,162.96,1651951,1083895
2016-03-09T09:30:00-05:00,164.7,165.97,158.21,159.01,2445401,1417712.2
2016-03-10T09:30:00-05:00,159.56,164.32,158.5,163.39,3753301,1943486
2016-03-11T09:30:00-05:00,186.6,192.06,184.1,191.62,6130719,3043880.2
2016-03-14T09:30:00-04:00,189.52,191.91,188.84,190.02,1700095,3136293.4
2016-03-15T09:30:00-04:00,189.02,191.01,187.65,187.87,1185158,3042934.8
2016-03-16T09:30:00-04:00,187.1,191,186.6,190.02,936721,2741198.8
2016-03-17T09:30:00-04:00,189.44,190.68,187.46,188.01,1029297,2196398
2016-03-18T09:30:00-04:00,188.32,192.38,187.9,191.39,1096111,1189476.4
2016-03-21T09:30:00-04:00,190.88,193.78,190.21,192.35,1037799,1057017.2
2016-03-22T09:30:00-04:00,190.44,192.5,189.46,191.65,881850,996355.6
2016-03-23T09:30:00-04:00,191.22,193.07,190.77,191.57,527300,914471.4
2016-03-24T09:30:00-04:00,191.4,192.7083,190.6168,191.76,621177,832847.4
2016-03-28T09:30:00-04:00,191.84,193.6,190.74,191.91,475792,708783.6
2016-03-29T09:30:00-04:00,192.55,193.93,191.53,193.37,541910,609605.8
2016-03-30T09:30:00-04:00,194.87,195,192.33,194.11,613695,555974.8
2016-03-31T09:30:00-04:00,193.87,194.9399,192.62,193.74,737320,597978.8
2016-04-01T09:30:00-04:00,192.62,195.6056,192.0979,194.18,507177,575178.8
2016-04-04T09:30:00-04:00,194.68,194.84,191.37,193.12,583739,596768.2
2016-04-05T09:30:00-04:00,192.27,195.02,192.01,193.75,765272,641440.6
2016-04-06T09:30:00-04:00,193.91,196.6,193.42,194.67,657665,650234.6
2016-04-07T09:30:00-04:00,194.12,195.04,191.85,194.12,866982,676167
2016-04-08T09:30:00-04:00,201.94,203.75,197.81,200.51,3611916,1297114.8
2016-04-11T09:30:00-04:00,201.51,204.62,200.63,202.1,1598833,1500133.6
2016-04-12T09:30:00-04:00,203.5,205.11,201.6375,203.94,1190993,1585277.8
2016-04-13T09:30:00-04:00,205.44,207.75,205.025,207.42,1116392,1677023.2
2016-04-14T09:30:00-04:00,207.72,207.72,204.66,205.67,1365074,1776641.6
2016-04-15T09:30:00-04:00,206.34,206.34,202.31,204.06,11411000,3336458.4
2016-04-18T09:30:00-04:00,203.93,207.05,203.24,206.91,1112765,3239244.8
2016-04-19T09:30:00-04:00,206.2,206.57,203.09,204.04,1162031,3233452.4
2016-04-20T09:30:00-04:00,203.98,205.12,202.91,204.42,883403,3186854.6
2016-04-21T09:30:00-04:00,204.62,207.67,204.39,205.86,855314,3084902.6
2016-04-22T09:30:00-04:00,205.42,206.48,202.685,205.39,995261,1001754.8
2016-04-25T09:30:00-04:00,205.08,207.83,203.95,207.37,959953,971192.4
2016-04-26T09:30:00-04:00,207.04,208.22,205.36,208.13,1126817,964149.6
2016-04-27T09:30:00-04:00,207.32,212.92,207.32,212.52,1388255,1065120
2016-04-28T09:30:00-04:00,211.51,211.97,206.58,206.99,891509,1072359
2016-04-29T09:30:00-04:00,206.46,208.54,205.25,208.28,826387,1038584.2
2016-05-02T09:30:00-04:00,208.29,210.77,207.54,210.72,667043,980002.2
2016-05-03T09:30:00-04:00,208.4,210.335,206.74,209.91,901037,934846.2
2016-05-04T09:30:00-04:00,209.05,211.01,208.705,209.97,543602,765915.6
2016-05-05T09:30:00-04:00,209.78,209.78,204.46,206.21,844002,756414.2
2016-05-06T09:30:00-04:00,205.2,208.93,204.05,208.68,774132,745963.2
2016-05-09T09:30:00-04:00,205.65,210.25,204.599,208.46,800551,772664.8
2016-05-10T09:30:00-04:00,209.25,209.25,205.79,208.27,854348,763327
2016-05-11T09:30:00-04:00,207.01,207.7,202.28,202.85,951983,845003.2
2016-05-12T09:30:00-04:00,203.7,208.4096,203,207.43,761781,828559
2016-05-13T09:30:00-04:00,207.03,207.54,203.29,205.2,633440,800420.6
2016-05-16T09:30:00-04:00,204.85,209.09,204.39,208.13,482645,736839.4
2016-05-17T09:30:00-04:00,207.21,208.24,203.28,204.44,875452,741060.2
2016-05-18T09:30:00-04:00,204.45,208.305,203.18,206.45,1032977,757259
2016-05-19T09:30:00-04:00,205,208.63,205,207.89,523352,709573.2
2016-05-20T09:30:00-04:00,208.73,208.95,206.06,208.47,968999,776685
2016-05-23T09:30:00-04:00,208.97,209.98,205.95,206.02,964258,873007.6
2016-05-24T09:30:00-04:00,208.48,209.72,206.42,206.59,1391397,976196.6
2016-05-25T09:30:00-04:00,206.61,212.26,206.61,211.48,1238574,1017316
2016-05-26T09:30:00-04:00,214,214.44,211.5501,213.69,1885862,1289818
2016-05-27T09:30:00-04:00,230.75,237.53,228.53,233.15,3584534,1812925
2016-05-31T09:30:00-04:00,233.48,234.148,231.36,233.01,2141883,2048450
2016-06-01T09:30:00-04:00,233.29,236.855,232.6,236.68,871507,1944472
2016-06-02T09:30:00-04:00,236.24,238.76,234.81,237.06,781182,1852993.6
2016-06-03T09:30:00-04:00,236.8,237.32,234.18,236.57,778378,1631496.8
2016-06-06T09:30:00-04:00,238.66,238.75,234.63,236.74,490345,1012659
2016-06-07T09:30:00-04:00,236.79,239.95,236.5,239.18,716451,727572.6
2016-06-08T09:30:00-04:00,240,240.69,238.46,239.36,409223,635115.8
2016-06-09T09:30:00-04:00,237.73,240.51,237.73,240.01,550430,588965.4
2016-06-10T09:30:00-04:00,237.82,240.24,237.8,239.98,526280,538545.8
2016-06-13T09:30:00-04:00,237.21,240.83,237.21,237.95,578477,556172.2
2016-06-14T09:30:00-04:00,237.92,239.319,235.5986,237.88,559478,524777.6
2016-06-15T09:30:00-04:00,237.89,240.33,237.65,238.23,577665,558466
2016-06-16T09:30:00-04:00,237.08,240.41,236.63,239.82,562632,560906.4
2016-06-17T09:30:00-04:00,239.7,239.98,237.89,238.04,853878,626426
2016-06-20T09:30:00-04:00,240.75,241.88,239.18,240.2,647220,640174.6
2016-06-21T09:30:00-04:00,240.9,241.43,239.7,240.47,485120,625303
2016-06-22T09:30:00-04:00,241.08,241.1199,238.11,238.23,623192,634408.4
2016-06-23T09:30:00-04:00,240.05,242.23,238.34,242.08,601680,642218
2016-06-24T09:30:00-04:00,236.14,242.91,236.01,239.16,1463572,764156.8
2016-06-27T09:30:00-04:00,236.78,238.555,232.57,235.04,826386,799990
2016-06-28T09:30:00-04:00,237.08,237.5,234.62,236.21,793855,861737
2016-06-29T09:30:00-04:00,238.5,241.825,237.8401,240.66,749779,887054.4
2016-06-30T09:30:00-04:00,242,244,240.18,243.64,615012,889720.8
2016-07-01T09:30:00-04:00,242.87,245.38,241.02,243.74,561207,709247.8
2016-07-05T09:30:00-04:00,243.44,245.3,242.4,244.72,604098,664790.2
2016-07-06T09:30:00-04:00,244.57,248.42,244.3101,247.77,758495,657718.2
2016-07-07T09:30:00-04:00,247.67,248.68,245.06,247.29,514576,610677.6
2016-07-08T09:30:00-04:00,248.52,253.11,247.51,250.82,742598,636194.8
2016-07-11T09:30:00-04:00,252,253.2,250.65,252.29,504071,624767.6
2016-07-12T09:30:00-04:00,253.88,254.655,251.3,253.25,553940,614736
2016-07-13T09:30:00-04:00,252.99,253.765,250.05,250.13,471736,557384.2
2016-07-14T09:30:00-04:00,251.95,255.3,251.3,255.11,786061,611681.2
2016-07-15T09:30:00-04:00,256.83,256.88,255.255,255.81,666549,596471.4
2016-07-18T09:30:00-04:00,256.02,256.84,255.1,256.09,544993,604655.8
2016-07-19T09:30:00-04:00,256,256.91,254.53,256.91,383556,570579
2016-07-20T09:30:00-04:00,257.42,257.54,255.68,255.8,481763,572584.4
2016-07-21T09:30:00-04:00,255.15,256.78,254.62,254.91,449538,505279.8
2016-07-22T09:30:00-04:00,255.03,258.7799,254.9,258.6,379165,447803
2016-07-25T09:30:00-04:00,258.96,260,258.41,259.55,344762,407756.8
2016-07-26T09:30:00-04:00,260.09,261.42,258.47,259.02,445008,420047.2
2016-07-27T09:30:00-04:00,258.81,259.99,256.82,257.73,431026,409899.8
2016-07-28T09:30:00-04:00,257.42,260.66,257.04,260.48,428581,405708.4
2016-07-29T09:30:00-04:00,260.76,262.12,260.13,261.21,452319,420339.2
2016-08-01T09:30:00-04:00,262.19,262.81,258.71,260.57,767453,504877.4
2016-08-02T09:30:00-04:00,261.51,262,255.067,256.98,697496,555375
2016-08-03T09:30:00-04:00,256.76,258.96,255.06,258.91,420896,553349
2016-08-04T09:30:00-04:00,258.33,260.69,256.638,260.68,532118,574056.4
2016-08-05T09:30:00-04:00,261.34,262.7772,260.71,262.35,414804,566553.4
2016-08-08T09:30:00-04:00,263.16,263.56,260.66,261.33,348528,482768.4
2016-08-09T09:30:00-04:00,261.44,262.8753,260.789,261.91,276809,398631
2016-08-10T09:30:00-04:00,262.39,263.48,261.78,263.09,269587,368369.2
2016-08-11T09:30:00-04:00,264,266.19,262.78,265.95,452193,352384.2
2016-08-12T09:30:00-04:00,265.05,266.98,265.05,266.8,433039,356031.2
2016-08-15T09:30:00-04:00,268.76,269.82,266.84,266.97,452937,376913
2016-08-16T09:30:00-04:00,266,267.37,265.33,265.9,468130,415177.2
2016-08-17T09:30:00-04:00,265.48,266,263.02,265.79,494767,460213.2
2016-08-18T09:30:00-04:00,266.34,271.96,266.34,271.59,835203,536815.2
2016-08-19T09:30:00-04:00,270.93,276.1999,268.74,274.55,839231,618053.6
2016-08-22T09:30:00-04:00,275.78,275.86,270.35,270.7,1307778,789021.8
2016-08-23T09:30:00-04:00,272.95,276.225,272.02,275.89,835415,862478.8
2016-08-24T09:30:00-04:00,278.29,278.626,271.28,273.98,1178285,999182.4
2016-08-25T09:30:00-04:00,272.6,274.5,269.71,271.45,2178469,1267835.6
2016-08-26T09:30:00-04:00,270.11,270.5,250.2422,254.85,5833628,2266715
2016-08-29T09:30:00-04:00,254.6,256.52,252.5,254.09,1251393,2255438
2016-08-30T09:30:00-04:00,252.51,253.169,244.5,244.97,1859434,2460241.8
2016-08-31T09:30:00-04:00,244.03,248.88,242.96,247.21,1549687,2534522.2
2016-09-01T09:30:00-04:00,246.67,248.442,244.68,245.52,682612,2235350.8
2016-09-02T09:30:00-04:00,246.59,249.51,244.875,246.46,747315,1218088.2
2016-09-06T09:30:00-04:00,246.82,249.76,246.37,249.64,862804,1140370.4
2016-09-07T09:30:00-04:00,249.96,250,245.83,246.74,612816,891046.8
2016-09-08T09:30:00-04:00,244.93,245.9,243.001,243.57,936426,768394.6
2016-09-09T09:30:00-04:00,243.32,243.56,238.73,238.73,1310211,893914.4
2016-09-12T09:30:00-04:00,235.38,243.33,235.19,242.39,1257189,995889.2
2016-09-13T09:30:00-04:00,241.45,241.455,235.42,236.76,860549,995438.2
2016-09-14T09:30:00-04:00,237.31,239.23,236.12,237.27,583062,989487.4
2016-09-15T09:30:00-04:00,232.74,234.55,230.1,232.99,1478169,1097836
2016-09-16T09:30:00-04:00,232.9,235.639,232.05,233.79,1347187,1105231.2
2016-09-19T09:30:00-04:00,233.78,236.24,233.0701,234.55,690963,991986
2016-09-20T09:30:00-04:00,234.55,235.83,233,233.2,611387,942153.6
2016-09-21T09:30:00-04:00,235.09,240.26,234.3,239.74,1162459,1058033
2016-09-22T09:30:00-04:00,240.95,241.12,237.405,238.38,687631,899925.4
2016-09-23T09:30:00-04:00,237.23,239.22,236.24,237.01,479713,726430.6
2016-09-26T09:30:00-04:00,236,238.71,235.4,237.81,542465,696731
2016-09-27T09:30:00-04:00,238.37,244.09,238.05,243.66,1292376,832928.8
2016-09-28T09:30:00-04:00,243.7,243.9261,239.33,240.2,720297,744496.4
2016-09-29T09:30:00-04:00,240.2,240.395,236.89,237.12,588929,724756
2016-09-30T09:30:00-04:00,238.87,240.61,237.32,237.98,615019,751817.2
2016-10-03T09:30:00-04:00,236.81,238.51,236.6,237.6,605668,764457.8
2016-10-04T09:30:00-04:00,237.73,239.22,236.77,238.55,809983,667979.2
2016-10-05T09:30:00-04:00,237.84,239.6,235.54,235.6,596322,643184.2
2016-10-06T09:30:00-04:00,235.6,242.7,235.1,241.57,1286429,782684.2
2016-10-07T09:30:00-04:00,242.61,242.62,237.86,239.07,613687,782417.8
2016-10-10T09:30:00-04:00,241.65,242,239.34,240.36,433051,747894.4
2016-10-11T09:30:00-04:00,240.21,240.5836,235.59,236.66,609575,707812.8
2016-10-12T09:30:00-04:00,237.18,240.49,236.63,238.97,556372,699822.8
2016-10-13T09:30:00-04:00,246.35,266.74,245.25,266.14,4768570,1396251
2016-10-14T09:30:00-04:00,268.03,268.78,262.59,262.75,1699655,1613444.6
2016-10-17T09:30:00-04:00,262.5,263.33,257.54,258.72,1198086,1766451.6
2016-10-18T09:30:00-04:00,260.62,261.49,255.72,256.04,710530,1786642.6
2016-10-19T09:30:00-04:00,255.84,256.67,252.84,256.45,477386,1770845.4
2016-10-20T09:30:00-04:00,255.45,257.55,254,254.43,407509,898633.2
2016-10-21T09:30:00-04:00,253.18,253.6,251.55,252.36,518629,662428
2016-10-24T09:30:00-04:00,253.23,253.66,251.09,252.25,721218,567054.4
2016-10-25T09:30:00-04:00,250.67,250.69,246.69,246.99,779883,580925
2016-10-26T09:30:00-04:00,246.59,248.86,245.76,245.92,620605,609568.8
2016-10-27T09:30:00-04:00,245.89,248.14,239.44,239.86,814027,690872.4
2016-10-28T09:30:00-04:00,239.86,244.35,239.415,242.31,579657,703078
2016-10-31T09:30:00-04:00,243.49,244.29,240.72,243.34,512979,661430.2
2016-11-01T09:30:00-04:00,242.82,243.68,238.76,240.18,478862,601226
2016-11-02T09:30:00-04:00,239.8,241.77,239,239.29,390477,555200.4
2016-11-03T09:30:00-04:00,238.82,239.554,229.76,231.61,966416,585678.2
2016-11-04T09:30:00-04:00,229.94,233.53,227.33,228.17,942330,658212.8
2016-11-07T09:30:00-05:00,231.76,232.9,225.13,232.59,1203565,796330
2016-11-08T09:30:00-05:00,233.27,233.71,230.02,232.63,656202,831798
2016-11-09T09:30:00-05:00,226.64,237.31,226.51,236.34,1058564,965415.4
2016-11-10T09:30:00-05:00,238.27,240.79,234.87,236.61,1129819,998096
2016-11-11T09:30:00-05:00,235.4,239.84,234.56,238.87,698174,949264.8
2016-11-14T09:30:00-05:00,240.35,244.51,239.31,240.41,1252255,959002.8
2016-11-15T09:30:00-05:00,241.38,245.21,239.75,244.47,904578,1008678
2016-11-16T09:30:00-05:00,244.48,248.09,242.57,246.62,788398,954644.8
2016-11-17T09:30:00-05:00,247.78,251.31,246.12,251.13,895788,907838.6
2016-11-18T09:30:00-05:00,251.05,252.65,248.4632,250.09,468809,861965.6
2016-11-21T09:30:00-05:00,251.09,252.09,249.05,251,741799,759874.4
2016-11-22T09:30:00-05:00,252.54,259.81,252.54,258.39,1208204,820599.6
2016-11-23T09:30:00-05:00,259.29,262.92,258.06,262.02,836083,830136.6
2016-11-25T09:30:00-05:00,263.56,264.67,261.0025,263.62,383717,727722.4
2016-11-28T09:30:00-05:00,263.57,265.375,261,261.6,841059,802172.4
2016-11-29T09:30:00-05:00,261.33,262.37,260,260.41,748682,803549
2016-11-30T09:30:00-05:00,259.68,262.27,256.54,259.5,1014454,764799
2016-12-01T09:30:00-05:00,259.85,261.42,257.12,257.41,1412809,880144.2
2016-12-02T09:30:00-05:00,271.7,273.99,244.75,253.39,4415669,1686534.6
2016-12-05T09:30:00-05:00,253.49,260.95,252.4,257.6,1678035,1853929.8
2016-12-06T09:30:00-05:00,256.93,257.15,251.74,254.22,1165179,1937229.2
2016-12-07T09:30:00-05:00,254.01,255.65,251.0837,253.94,704035,1875145.4
2016-12-08T09:30:00-05:00,254.57,256.63,253.17,253.29,736032,1739790
2016-12-09T09:30:00-05:00,252.68,253.45,249.83,251.14,647089,986074
2016-12-12T09:30:00-05:00,250.02,251.61,248.5457,251.61,761382,802743.4
2016-12-13T09:30:00-05:00,252,257.21,251.58,255.02,710148,711737.2
2016-12-14T09:30:00-05:00,254.42,254.9,251.25,252.93,630423,697014.8
2016-12-15T09:30:00-05:00,253.2,258.185,252.425,256.69,602295,670267.4
2016-12-16T09:30:00-05:00,257.8,266.57,257.8,262.13,1577571,856363.8
2016-12-19T09:30:00-05:00,262.13,263.87,259.04,259.97,774213,858930
2016-12-20T09:30:00-05:00,259.8,262.55,259.12,260.89,495366,815973.6
2016-12-21T09:30:00-05:00,260.29,263.3499,258.2,262.95,628947,815678.4
2016-12-22T09:30:00-05:00,263.1,264,256.36,257.31,744872,844193.8
2016-12-23T09:30:00-05:00,257.25,258.4553,255.831,256.86,335656,595810.8
2016-12-27T09:30:00-05:00,257.99,260.4,257.685,258.73,407693,522506.8
2016-12-28T09:30:00-05:00,258.9,259.47,254.25,255.75,435338,510501.2
2016-12-29T09:30:00-05:00,254.91,258.21,254.91,257.34,330486,450809
2016-12-30T09:30:00-05:00,258.16,258.16,253.62,254.94,399163,381667.2
2017-01-03T09:30:00-05:00,256.2,260.58,255.61,256.68,662200,446976
2017-01-04T09:30:00-05:00,257.08,261.83,257.08,260.92,678325,501102.4
2017-01-05T09:30:00-05:00,259.84,266.06,258.416,264.14,1279511,669937
2017-01-06T09:30:00-05:00,264.64,266.8008,262.281,263.3,710515,745942.8
2017-01-09T09:30:00-05:00,263.18,265.31,259.53,260.79,433499,752810
2017-01-10T09:30:00-05:00,260.98,264.14,260.78,262.5,431410,706652
2017-01-11T09:30:00-05:00,262.5,264.38,260.4244,262.15,393142,649615.4
2017-01-12T09:30:00-05:00,262.03,262.07,259,260.95,403566,474426.4
2017-01-13T09:30:00-05:00,260.74,262.25,259.71,261.4,409688,414261
2017-01-17T09:30:00-05:00,260.95,264.875,259.5,263.06,412236,410008.4
2017-01-18T09:30:00-05:00,264.04,265.71,261.75,265.5,638735,451473.4
2017-01-19T09:30:00-05:00,265.76,267.96,264.975,266.12,829213,538687.6
2017-01-20T09:30:00-05:00,267.13,267.22,265.34,266.22,634686,584911.6
2017-01-23T09:30:00-05:00,265.9,266.4175,263.81,266.02,446516,592277.2
2017-01-24T09:30:00-05:00,266.43,269.1155,265.55,268.81,501149,610059.8
2017-01-25T09:30:00-05:00,269.97,272.52,268.73,272.01,654943,613301.4
2017-01-26T09:30:00-05:00,271.89,273.99,271.18,272.42,503707,548200.2
2017-01-27T09:30:00-05:00,272.36,272.36,270.115,271.44,365536,494370.2
2017-01-30T09:30:00-05:00,270.76,271.42,267.25,270.18,680866,541240.2
2017-01-31T09:30:00-05:00,270.17,273.17,266.4,272.28,820936,605197.6
2017-02-01T09:30:00-05:00,272.38,273.75,269.24,269.54,443158,562840.6
2017-02-02T09:30:00-05:00,268.85,271.04,267.2501,270.75,462881,554675.4
2017-02-03T09:30:00-05:00,272,274.75,270.6,272.06,442797,570127.6
2017-02-06T09:30:00-05:00,272.31,274.75,271.22,273.08,721736,578301.6
2017-02-07T09:30:00-05:00,273.05,274.28,271.63,272.49,427963,499707
2017-02-08T09:30:00-05:00,272.54,272.99,271.08,272.82,444062,499887.8
2017-02-09T09:30:00-05:00,273.75,273.95,272.08,272.87,492101,505731.8
2017-02-10T09:30:00-05:00,273.04,273.47,269.31,269.84,671380,551448.4
2017-02-13T09:30:00-05:00,270.8,271.3,267.75,268.12,613411,529783.4
2017-02-14T09:30:00-05:00,268.2,271.49,267.77,271.46,620953,568381.4
2017-02-15T09:30:00-05:00,270.99,273.87,270.45,273.64,520093,583587.6
2017-02-16T09:30:00-05:00,273.6,273.98,271,272.09,395892,564345.8
2017-02-17T09:30:00-05:00,271.96,276.33,270.71,275.15,449624,519994.6
2017-02-21T09:30:00-05:00,275.95,278.45,275.58,277.26,505487,498409.8
2017-02-22T09:30:00-05:00,277.53,278.06,276.01,277.19,313052,436829.6
2017-02-23T09:30:00-05:00,277.82,277.99,273.735,274.6,487380,430287
2017-02-24T09:30:00-05:00,274.19,277.255,272.52,276.33,465618,444232.2
2017-02-27T09:30:00-05:00,277,277.61,275.5875,275.69,398208,433949
2017-02-28T09:30:00-05:00,275.35,276.35,272.73,273.43,425338,417919.2
2017-03-01T09:30:00-05:00,276.59,277.7792,274.46,274.83,588362,472981.2
2017-03-02T09:30:00-05:00,274.83,277.75,274.83,277.45,509064,477318
2017-03-03T09:30:00-05:00,277.38,278.34,275.28,278.15,463225,476839.4
2017-03-06T09:30:00-05:00,280.24,281.165,273.49,275.59,1079238,613045.4
2017-03-07T09:30:00-05:00,274.75,275.16,268.23,269.92,1641595,856296.8
2017-03-08T09:30:00-05:00,270.5,275.86,270.5,275.47,823437,903311.8
2017-03-09T09:30:00-05:00,276.5,277.25,272.65,273.77,1726447,1146788.4
2017-03-10T09:30:00-05:00,271,287.19,270.5,286.42,4576917,1969526.8
2017-03-13T09:30:00-04:00,286.47,288.59,283.71,286.91,1086792,1971037.6
2017-03-14T09:30:00-04:00,285.21,286.69,283.8,285.38,616464,1766011.4
